"player","game_num","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","all_td","scoring","sacks","tackles_solo","tackles_assists","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","gs","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","xpm","xpa","xp_perc","fgm","fga","fg_perc","punt","punt_yds","punt_yds_per_punt","punt_blocked","safety_md","def_int","def_int_yds","def_int_td","year"
"Sam Bradford",NA,"27","63","2.33","1",NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","2","0","354","590","60.00","3512","18","15","76.5","34","244","5.95","5.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","1","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"25","35","71.43","258","3","0","120.9","0","0","7.37","9.09",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","2","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"20","36","55.56","248","2","2","72.5","1","9","6.89","5.50",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","3","4","6","1.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"21","27","77.78","252","3","0","142.6","1","7","9.33","11.56",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","4","5","6","1.20","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"19","24","79.17","153","1","0","107.1","3","7","6.38","7.21",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","5","2","1","0.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"27","44","61.36","292","1","2","69.5","3","25","6.64","5.05",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","6","2","1","0.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"19","32","59.38","159","1","0","82.7","4","31","4.97","5.59",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","7","4","-3","-0.75","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"16","27","59.26","240","1","0","100.8","0","0","8.89","9.63",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","8","1","1","1.00","1",NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,"19","36","52.78","224","2","0","90.5","1","9","6.22","7.33",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","9","1","3","3.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"30","43","69.77","350","3","0","117.4","0","0","8.14","9.53",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","10","4","-2","-0.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"19","25","76.00","186","2","0","123.1","1","8","7.44","9.04",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","11","4","1","0.25","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"21","27","77.78","341","4","0","158.3","1","3","12.63","15.59",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","12","1","3","3.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"21","29","72.41","326","4","0","148.9","3","22","11.24","14.00",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","13","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"27","40","67.50","369","2","0","113.4","3","18","9.23","10.23",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","14","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"15","24","62.50","163","2","0","110.2","3","27","6.79","8.46",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","15","3","13","4.33","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"15","27","55.56","140","3","0","107.0","1","9","5.19","7.41",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","16","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"10","16","62.50","199","2","0","145.6","0","0","12.44","14.94",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady",NA,"31","30","0.97","1",NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,"324","492","65.85","3900","36","4","111.0","25","175","7.93","9.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Tom Brady","17","2","2","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","45","64.44","299","2","1","89.0","5","40","6.64","6.53",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","1",NA,NA,NA,NA,"3","3","11","3.67","1","100.0%","3.67","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","2",NA,NA,NA,NA,"7","4","31","7.75","0","57.1%","4.43","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","3",NA,NA,NA,NA,"6","5","60","12.00","0","83.3%","10.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","4",NA,NA,NA,NA,"2","1","10","10.00","0","50.0%","5.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","5",NA,NA,NA,NA,"12","9","98","10.89","1","75.0%","8.17","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","6",NA,NA,NA,NA,"8","4","39","9.75","0","50.0%","4.88","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","7",NA,NA,NA,NA,"3","1","21","21.00","0","33.3%","7.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","8",NA,NA,NA,NA,"4","2","21","10.50","0","50.0%","5.25","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","9",NA,NA,NA,NA,"8","7","71","10.14","0","87.5%","8.88","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","10",NA,NA,NA,NA,"10","7","70","10.00","0","70.0%","7.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","11",NA,NA,NA,NA,"5","3","113","37.67","2","60.0%","22.60","2","12","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","12",NA,NA,NA,NA,"7","3","64","21.33","1","42.9%","9.14","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","13",NA,NA,NA,NA,"10","8","151","18.88","1","80.0%","15.10","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","14",NA,NA,NA,NA,"2","2","33","16.50","0","100.0%","16.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","15",NA,NA,NA,NA,"5","2","25","12.50","0","40.0%","5.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch",NA,NA,NA,NA,NA,"92","61","818","13.41","6","66.3%","8.89","6","36","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Deion Branch","17",NA,NA,NA,NA,"10","5","59","11.80","1","50.0%","5.90","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","1","0","0",NA,"0","7","7","132","18.86","0","100.0%","18.86","0","0","0.0","2","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","2","0","0",NA,"0","5","3","10","3.33","0","60.0%","2.00","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","3","1","4","4.00","0","8","4","41","10.25","1","50.0%","5.13","1","6","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","7","1","14","14.00","0","11","8","147","18.38","0","72.7%","13.36","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","8","0","0",NA,"0","6","3","28","9.33","0","50.0%","4.67","0","0","0.0","0","0","1","1","100.00","17","0","0","118.7","0","0","17.00","17.00",NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","9","0","0",NA,"0","10","4","98","24.50","0","40.0%","9.80","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"5","123","24.60","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","10","0","0",NA,"0","12","5","92","18.40","0","41.7%","7.67","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"2","39","19.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","11","0","0",NA,"0","5","2","22","11.00","0","40.0%","4.40","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","12","0","0",NA,"0","6","3","62","20.67","0","50.0%","10.33","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","13","1","17","17.00","0","6","2","18","9.00","0","33.3%","3.00","0","0","0.0","0","0","0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","14","0","0",NA,"0","5","2","42","21.00","0","40.0%","8.40","1","6","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","15","0","0",NA,"0",NA,"0","0",NA,"0","0.0%",NA,"0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston","16","0","0",NA,"0","6","4","26","6.50","0","66.7%","4.33","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Steve Breaston",NA,"3","35","11.67","0","87","47","718","15.28","1","54.0%","8.25","2","12","0.0","2","0","1","2","50.00","17","0","0","79.2","0","0","8.50","8.50",NA,NA,"7","162","23.14","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","1","4","-6","-1.50","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","27","36","75.00","237","1","0","101.3","1","8","6.58","7.14",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","2","0","0",NA,"0","1","1","7","7.00","0","100.0%","7.00",NA,NA,"0.0","0","0","28","38","73.68","254","2","0","108.9","2","17","6.68","7.74",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","3","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","30","38","78.95","365","3","2","111.1","2","10","9.61","8.82",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","4","1","-1","-1.00","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","33","48","68.75","275","1","0","90.2","2","13","5.73","6.15",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","5","2","2","1.00","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","24","39","61.54","279","2","3","68.2","1","6","7.15","4.72",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","6","2","2","1.00","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","21","32","65.63","263","3","1","109.2","0","0","8.22","8.69",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","7","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","37","56","66.07","356","2","4","65.8","3","20","6.36","3.86",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","8","3","-2","-0.67","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","34","44","77.27","305","2","1","101.0","2","17","6.93","6.82",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","9","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","27","43","62.79","253","2","1","84.7","0","0","5.88","5.77",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","10","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","29","43","67.44","382","4","2","106.9","0","0","8.88","8.65",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","11","3","-3","-1.00","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","23","39","58.97","352","1","1","86.7","2","19","9.03","8.38",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","12","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","24","29","82.76","313","2","1","120.3","2","23","10.79","10.62",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","13","1","7","7.00","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","25","40","62.50","221","3","2","81.4","1","8","5.53","4.78",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","14","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","29","46","63.04","267","3","1","91.5","3","25","5.80","6.13",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","15","2","-2","-1.00","0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","1","0","35","49","71.43","302","1","2","77.1","1","6","6.16","4.73",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","16","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","0","0","22","38","57.89","196","1","1","69.6","3","13","5.16","4.50",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees",NA,"18","-3","-0.17","0","1","1","7","7.00","0","100.0%","7.00",NA,NA,"0.0","1","0","448","658","68.09","4620","33","22","90.9","25","185","7.02","6.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Drew Brees","17","2","6","3.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","60","65.00","404","2","0","95.4","1","7","6.73","7.40",NA,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Curtis Brinkley","10","1","9","9.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Curtis Brinkley","11","1","2","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Curtis Brinkley","16","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","29","29.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Curtis Brinkley",NA,"2","11","5.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","29","29.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dezmon Briscoe","15",NA,NA,NA,NA,"2","2","28","14.00","0","100.0%","14.00","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dezmon Briscoe","16",NA,NA,NA,NA,"5","4","65","16.25","1","80.0%","13.00","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dezmon Briscoe",NA,NA,NA,NA,NA,"7","6","93","15.50","1","85.7%","13.29","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","2",NA,NA,NA,NA,"7","5","41","8.20","0","71.4%","5.86","0","2","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","3",NA,NA,NA,NA,"2","2","26","13.00","1","100.0%","13.00","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","4",NA,NA,NA,NA,"7","3","23","7.67","1","42.9%","3.29","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","5",NA,NA,NA,NA,"6","4","86","21.50","1","66.7%","14.33","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","6",NA,NA,NA,NA,"5","2","33","16.50","1","40.0%","6.60","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","7",NA,NA,NA,NA,"10","7","225","32.14","3","70.0%","22.50","3","18","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","8",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Kenny Britt","13",NA,NA,NA,NA,"8","4","39","9.75","0","50.0%","4.88","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
