"player","game_num","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","all_td","scoring","sacks","tackles_solo","tackles_assists","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","punt","punt_yds","punt_yds_per_punt","punt_blocked","safety_md","def_int","def_int_yds","def_int_td","year"
"Miles Austin","13",NA,NA,NA,NA,"4","2","19","9.50","0","50.0%","4.75",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Miles Austin","14",NA,NA,NA,NA,"4","2","35","17.50","0","50.0%","8.75",NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Miles Austin","15",NA,NA,NA,NA,"2","1","8","8.00","0","50.0%","4.00",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Miles Austin","16",NA,NA,NA,NA,"3","2","22","11.00","0","66.7%","7.33",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Miles Austin",NA,NA,NA,NA,NA,"49","24","244","10.17","0","49.0%","4.98",NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","1","1","-1","-1.00","0","7","6","41","6.83","0","85.7%","5.86","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"0","0",NA,"0","1","1","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","2","2","8","4.00","0","12","6","47","7.83","2","50.0%","3.92","2","12","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"0","0",NA,"0","4","6","1.50","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","3","1","3","3.00","0","7","6","30","5.00","0","85.7%","4.29","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"0","0",NA,"0","2","16","8.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","4","0","0",NA,"0","8","2","6","3.00","0","25.0%","0.75","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"0","0",NA,"0","6","19","3.17","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","5","0","0",NA,"0","6","3","32","10.67","0","50.0%","5.33","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"0","0",NA,"0","4","15","3.75","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","6","0","0",NA,"0","1","1","3","3.00","0","100.0%","3.00","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"1","8","8.00","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","7","0","0",NA,"0","5","5","39","7.80","0","100.0%","7.80","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"3","73","24.33","0","3","26","8.67","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","8","0","0",NA,"0","3","2","9","4.50","0","66.7%","3.00","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"3","79","26.33","0","3","7","2.33","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","9","1","6","6.00","0","2","0","0",NA,"0","0.0%","0.00","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"1","25","25.00","0","3","33","11.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","10","1","4","4.00","0","3","2","138","69.00","2","66.7%","46.00","2","18","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"1","27","27.00","0","4","145","36.25","1",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","11","1","65","65.00","1","5","2","39","19.50","0","40.0%","7.80","1","6","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"1","24","24.00","0","1","1","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","12","1","10","10.00","0","7","4","25","6.25","0","57.1%","3.57","0","0","0.0","1","0",NA,"0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,"4","67","16.75","0","1","10","10.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin","13","1","56","56.00","0","3","1","9","9.00","0","33.3%","3.00","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,"4","95","23.75","0","1","1","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Tavon Austin",NA,"9","151","16.78","1","69","40","418","10.45","4","58.0%","6.06","5","36","0.0","1","0",NA,"0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,"18","398","22.11","0","33","280","8.48","1",NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","1",NA,NA,NA,NA,"3","2","13","6.50","0","66.7%","4.33","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","2",NA,NA,NA,NA,"8","4","39","9.75","0","50.0%","4.88","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","3",NA,NA,NA,NA,"8","5","87","17.40","1","62.5%","10.88","1","6","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","4",NA,NA,NA,NA,"4","1","7","7.00","0","25.0%","1.75","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","5",NA,NA,NA,NA,"7","3","33","11.00","0","42.9%","4.71","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","6",NA,NA,NA,NA,"6","4","21","5.25","0","66.7%","3.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","7",NA,NA,NA,NA,"12","3","32","10.67","0","25.0%","2.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","8",NA,NA,NA,NA,"4","3","54","18.00","0","75.0%","13.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","9",NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","10",NA,NA,NA,NA,"4","2","25","12.50","0","50.0%","6.25","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","11",NA,NA,NA,NA,"3","1","5","5.00","0","33.3%","1.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","12",NA,NA,NA,NA,"4","1","20","20.00","0","25.0%","5.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","14",NA,NA,NA,NA,"5","3","40","13.33","1","60.0%","8.00","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","15",NA,NA,NA,NA,"3","3","26","8.67","0","100.0%","8.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","16",NA,NA,NA,NA,"5","3","45","15.00","0","60.0%","9.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant",NA,NA,NA,NA,NA,"77","38","447","11.76","2","49.4%","5.81","2","12","0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Jason Avant","17",NA,NA,NA,NA,"6","5","21","4.20","0","83.3%","3.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","1","0","0",NA,"0","5","2","11","5.50","1","40.0%","2.20","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","2","1","2","2.00","0","4","2","38","19.00","0","50.0%","9.50","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","3","0","0",NA,"0","7","7","141","20.14","0","100.0%","20.14","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","4","0","0",NA,"0","10","2","23","11.50","0","20.0%","2.30","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","5","0","0",NA,"0","4","3","91","30.33","0","75.0%","22.75","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","6","0","0",NA,"0","4","2","6","3.00","0","50.0%","1.50","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","7","0","0",NA,"0","4","3","33","11.00","0","75.0%","8.25","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","8","1","4","4.00","0","5","3","31","10.33","0","60.0%","6.20","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","9","0","0",NA,"0","5","3","22","7.33","0","60.0%","4.40","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","10","0","0",NA,"0","3","1","20","20.00","0","33.3%","6.67","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","11","0","0",NA,"0","5","4","91","22.75","1","80.0%","18.20","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","12","0","0",NA,"0","6","2","17","8.50","0","33.3%","2.83","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","13","0","0",NA,"0","2","1","7","7.00","0","50.0%","3.50","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","14","0","0",NA,"0","3","2","33","16.50","0","66.7%","11.00","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","15","0","0",NA,"0","4","3","32","10.67","0","75.0%","8.00","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery",NA,"2","6","3.00","0","71","40","596","14.90","2","56.3%","8.39","2","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Donnie Avery","17",NA,NA,NA,NA,"3","1","79","79.00","1","33.3%","26.33","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","2","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,"0","0","0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","3","0","0",NA,"0","1","0","0",NA,"0","0.0%","0.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","7","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,"0","0","0.0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","9","0","0",NA,"0","1","1","12","12.00","0","100.0%","12.00","0","0","0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","10","0","0",NA,"0","0","0","0",NA,"0","0.0%",NA,"0","0","0.0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","11","0","0",NA,"0","1","1","19","19.00","0","100.0%","19.00","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","12","0","0",NA,"0","4","3","46","15.33","0","75.0%","11.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","13","0","0",NA,"0","4","3","46","15.33","0","75.0%","11.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","14","1","6","6.00","0","4","2","26","13.00","0","50.0%","6.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","15","1","27","27.00","1","5","3","44","14.67","0","60.0%","8.80","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey","16","0","0",NA,"0","5","4","33","8.25","0","80.0%","6.60","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Stedman Bailey",NA,"2","33","16.50","1","25","17","226","13.29","0","68.0%","9.04","1","6","0.0","5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema","2",NA,NA,NA,NA,"1","1","18","18.00","0","100.0%","18.00",NA,NA,"0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema","3",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema","6",NA,NA,NA,NA,"1","1","0","0.00","0","100.0%","0.00",NA,NA,"0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Billy Bajema",NA,NA,NA,NA,NA,"2","2","18","9.00","0","100.0%","9.00",NA,NA,"0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Edwin Baker","14","8","38","4.75","1","4","4","46","11.50","0","100.0%","11.50","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Edwin Baker","15","17","64","3.76","1","3","2","12","6.00","0","66.7%","4.00","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Edwin Baker","16","18","69","3.83","0","2","2","-1","-0.50","0","100.0%","-0.50","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Edwin Baker",NA,"43","171","3.98","2","9","8","57","7.13","0","88.9%","6.33","2","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","1","1","3","3.00","0","7","7","91","13.00","0","100.0%","13.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","2","0","0",NA,"0","1","1","51","51.00","0","100.0%","51.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","3","0","0",NA,"0","2","1","35","35.00","1","50.0%","17.50","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","4","0","0",NA,"0","4","3","39","13.00","0","75.0%","9.75","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","5","0","0",NA,"0","9","5","80","16.00","0","55.6%","8.89","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","6","0","0",NA,"0","4","4","48","12.00","0","100.0%","12.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","7","0","0",NA,"0","1","1","16","16.00","0","100.0%","16.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","8","0","0",NA,"0","1","1","12","12.00","0","100.0%","12.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","9","0","0",NA,"0","10","6","75","12.50","1","60.0%","7.50","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","10","0","0",NA,"0","8","5","76","15.20","0","62.5%","9.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Doug Baldwin","11","0","0",NA,"0","2","2","63","31.50","1","100.0%","31.50","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
